trade_date,open,high,low,close,vol,pct_chg,SMA5,SMA10,SMA20,SMA60,EMA12,EMA26,DIF,DEA,MACD,BOLL_MID,BOLL_UP,BOLL_DN,BOLL_WIDTH,RSI6,RSI14,K,D,J,WR,BIAS5,BIAS10,VOL_MA5,VOL_MA20,VOL_RATIO,MFI,TR,ATR14
2025-10-13,126.0,136.48,126.0,136.47,1402994.86,6.6589,135.89600000000002,133.827,122.89750000000001,101.80033333333333,130.1857436452677,120.48390353912113,9.701840106146577,9.44928276163779,0.5051146890175744,122.89750000000001,147.87144589735902,97.92355410264098,40.641910368167004,53.8815789473684,73.1634182908546,56.156271887835366,69.59362293154534,29.28156980041541,-36.80694722778892,0.4223818213928179,1.974937792822077,1339338.5899999999,1336764.2195000001,1.0475281384970774,86.36766473305103,10.47999999999999,8.839285714285715
2025-10-14,136.96,137.8,125.8,127.2,1321004.03,-6.7927,134.132,133.655,123.5195,102.49033333333334,129.72639846907268,120.9813921658529,8.745006303219782,9.308427469954188,-1.1268423334688116,123.5195,148.25864560495498,98.78035439504501,40.057068891883446,43.29896907216494,62.77500733352891,39.153200866400056,59.4468155764969,-1.4340285537936381,-59.72222222222221,-5.168043419914712,-4.8295985933934364,1398097.95,1320830.9025,0.9448579979678821,79.93093871489425,12.000000000000014,9.427142857142858
2025-10-15,127.18,129.73,124.6,129.56,807987.26,1.8553,132.01799999999997,133.76,124.848,103.225,129.70079870459995,121.61684459801194,8.08395410658801,9.063532797280953,-1.9591573813858858,124.848,147.72915436911268,101.96684563088733,36.654418763797054,41.13611416026343,59.669474018751,31.92373015506483,50.27245376935288,-4.773717073511264,-63.956343792633,-1.8618673211228547,-3.1399521531100394,1362449.602,1282495.4805,0.5930401086498318,75.07917414209133,5.1299999999999955,9.006428571428573
2025-10-16,127.8,130.28,126.6,127.3,612310.62,-1.7444,129.696,132.99200000000002,126.0175,103.90100000000001,129.33144505773842,122.03781907223328,7.293625985505145,8.709551434925793,-2.831850898841296,126.0175,146.67565590180217,105.35934409819782,32.7861700189294,31.454177507950263,54.2611285785206,24.451500854550265,41.66546946441867,-9.976436365186544,-75.69955817378498,-1.847396989884037,-4.279956689124174,1152343.506,1261114.7264999999,0.5313611929184595,73.36022359930011,3.680000000000007,8.47357142857143
2025-10-17,126.85,127.32,120.87,121.98,820528.98,-4.1791,128.502,131.779,126.6025,104.50316666666666,128.20045351039406,122.03353617799378,6.166917332400274,8.201024614420689,-4.068214564040829,126.6025,146.00892961820443,107.1960703817956,30.657261299270424,28.120961488756777,50.492762550046194,17.452572309507207,33.594503746114846,-14.831290563708066,-91.36966126656846,-5.075407386655464,-7.43593440533013,992965.15,1228766.0924999998,0.8263421732373991,67.83321327736317,6.449999999999989,8.41357142857143
2025-10-20,124.1,125.18,121.69,122.63,571239.35,0.5329,125.734,130.815,127.31300000000002,105.11916666666666,127.34346066264112,122.07771868332757,5.265741979313546,7.61396808739926,-4.696452216171428,127.31300000000002,144.86878429194405,109.75721570805598,27.578934267426003,40.62720225510921,44.57852094466472,13.460963757743876,26.883323749991188,-13.383756226750748,-94.52225334578279,-2.468703771454021,-6.256927722356001,826614.0480000001,1199376.958,0.6910593297828879,62.42707879946469,3.490000000000009,7.892857142857144
2025-10-21,123.8,127.85,122.61,127.19,784150.88,3.7185,125.732,129.932,128.2395,105.76966666666667,127.3198513299271,122.45640618826627,4.863445141660833,7.063863498251576,-4.400836713181485,128.2395,143.4495319733913,113.02946802660871,23.72129020058763,30.999180999180993,48.93822393822394,15.530672591271095,23.099106697084487,0.39380437964430826,-80.32990974167447,1.1596093277765394,-2.1103346365791262,719243.418,1191242.693,1.0902440820111892,60.83874017334456,5.239999999999995,7.788571428571428
2025-10-22,125.42,129.27,123.81,126.81,653954.11,-0.2988,125.18199999999999,128.6,129.091,106.4245,127.24141266378447,122.77889461876507,4.462518045019408,6.543594407605142,-4.1621527251714685,129.091,141.6203623981937,116.56163760180632,19.411674552360246,48.74436574372183,42.714464062778674,22.048997321134845,22.749070238434605,20.64885148653532,-81.5126050420168,1.3005064625904799,-1.3919129082426067,688436.788,1180627.4365,0.9499116279067876,58.51091193522679,5.460000000000008,7.339285714285715
2025-10-23,125.18,128.5,124.01,128.3,634264.02,1.175,125.38199999999999,127.53900000000002,129.6365,107.098,127.40427225397147,123.18786538774543,4.216406866226038,6.078156899329321,-3.723500066206567,129.6365,140.9076952852349,118.36530471476512,17.3889225414677,45.702592087312446,44.875639442582454,29.328195497019614,24.942111991296272,38.100362508466304,-76.87519452225332,2.327287808457371,0.5966802311449797,692827.468,1135916.8569999998,0.9154718155602919,57.17362547401212,4.489999999999995,7.267857142857143
2025-10-24,130.3,134.8,128.9,134.06,1024466.21,4.4895,127.798,128.15,130.232,107.88033333333334,128.4282303687451,123.99320869235689,4.435021676388203,5.749529854741097,-2.6290163567057885,130.232,141.08864017039713,119.37535982960289,16.672768859262117,68.61233480176216,51.476654017488855,45.5218094020296,31.802011128207376,72.96140594967405,-58.94802365390601,4.89992018654439,4.611783066718686,733614.914,1090561.7785,1.396463172230438,64.13643321456311,6.5,7.392857142857143
2025-10-27,137.5,137.5,132.3,134.5,1012643.04,0.3282,130.172,127.953,130.89,108.64216666666668,129.36234877355355,124.77148952996008,4.590859243593471,5.517795732511573,-1.853872977836204,130.89,141.0503501804554,120.72964981954456,15.525021285744403,97.1385542168675,48.67364746945898,57.66797716399086,40.42399980680187,92.15593187836885,-57.578586990351695,3.324831761054607,5.116722546560062,821895.652,1068738.619,1.2320822449125208,64.11878965829456,5.199999999999989,7.274285714285712
2025-10-28,133.0,135.8,132.0,132.69,695189.45,-1.3457,131.272,128.502,131.07850000000002,109.3785,129.87429511608377,125.35804586107415,4.516249255009626,5.317486437011184,-1.6024743640031165,131.07850000000002,141.22483825574562,120.93216174425442,15.481315785190711,84.83379501385043,43.236363636363635,62.13744077920096,47.661813464268235,91.08869540906639,-63.21195144724558,1.0801998903041063,3.2590932436849136,804103.366,1024084.0180000002,0.8645523441323337,58.025710826559724,3.8000000000000114,7.118571428571428
2025-10-29,132.0,134.53,130.31,133.0,688460.74,0.2336,132.51,128.846,131.303,110.11149999999999,130.3551727905324,125.92411653803161,4.431056252500795,5.140200400109107,-1.4182882952166231,131.303,141.40866094611835,121.19733905388165,15.392886599877153,78.5083415112856,44.53688297282307,65.73845019675734,53.6873590417646,89.8406325067428,-28.352037802717128,0.3697834125726429,3.224003849556832,811004.692,986443.3785,0.8488985905891652,48.715315833077256,4.219999999999999,6.277142857142857
2025-10-30,133.0,133.0,128.51,128.55,692863.97,-3.3459,132.56,128.971,130.9815,110.76933333333334,130.07745389968127,126.11862642410335,3.9588274755779196,4.90392581520287,-1.8901966792499003,130.9815,141.00339450521662,120.95960549478339,15.30276337531119,56.100981767180954,50.63051702395966,58.28905324101767,55.221257108182286,64.42464550668845,-54.636739515652664,-3.0250452625226245,-0.32642997262949985,822724.682,948039.2004999999,0.8421577535703493,52.566523866013156,4.490000000000009,5.759285714285715
2025-10-31,128.03,128.7,124.18,124.18,691668.89,-3.3995,130.584,129.191,130.48499999999999,111.34916666666668,129.17015329973032,125.97502446676236,3.195128832967953,4.562166418755886,-2.734075171575867,130.48499999999999,140.8328947769967,120.13710522300326,15.860665635125457,37.98133022170359,35.85079438176376,42.37403191218954,50.938848709518034,25.244398317532543,-80.44890726520968,-4.9041230166023375,-3.878753163920084,756165.218,930993.4844999999,0.9147060371666024,43.1223491983498,4.519999999999982,5.333571428571429
2025-11-03,122.0,122.6,117.55,120.21,747709.27,-3.197,127.726,128.949,129.882,111.82350000000001,127.79166817669488,125.54798561737255,2.2436825593223375,4.098469646869177,-3.709574175093678,129.882,141.15602342602378,118.60797657397623,17.360409334663423,4.885993485342013,40.83398898505112,32.693799052570796,44.85716549053562,8.367066176641146,-86.66666666666669,-5.8844714466905765,-6.777097922434465,703178.4639999999,922756.6884999999,1.0633278865605305,45.77241053740835,6.63000000000001,4.95
2025-11-04,121.0,122.66,119.0,119.88,477384.17,-0.2745,125.16400000000002,128.21800000000002,129.075,112.26366666666667,126.57448845720336,125.1281348309005,1.4463536263028516,3.5680464427559118,-4.24338563290612,129.075,140.80065428541445,117.34934571458552,18.16874574536427,2.034120734908157,36.592797783933506,25.68893203337635,38.46775433814919,0.1312874238306705,-88.32080200501254,-4.221661180531159,-6.502987100095167,659617.408,895265.5355,0.7237288831528229,51.84619735307988,3.6599999999999966,4.845
2025-11-05,116.9,121.1,116.5,119.78,485016.0,-0.0834,122.52000000000001,127.51499999999999,128.05749999999998,112.72366666666667,125.52918254071054,124.73197669527825,0.7972058454322877,3.013878323291187,-4.433344955717799,128.05749999999998,139.26426463945842,116.85073536054152,17.502707204901625,2.29120473022914,38.921626399528584,22.332303895266776,33.08927085718839,0.8183699714235502,-84.38095238095238,-2.2363695723147314,-6.065953025134287,618928.46,870204.8855000001,0.7836382253289823,46.523508902680675,4.599999999999994,4.910714285714285
2025-11-06,121.9,125.99,121.05,124.85,731507.65,4.2328,121.78,127.17,127.3545,113.26833333333333,125.42469291906276,124.74071916229467,0.683973756768097,2.5478974099865694,-3.727847306436945,127.3545,137.39847798106987,117.31052201893014,15.773259650926924,27.720065609622722,54.25942416147223,28.14217085081276,31.440237521729845,21.546037508978593,-60.23809523809527,2.5209393989160724,-1.8243296374931253,626657.1960000001,823638.213,1.1673170828792332,54.10069270407656,6.209999999999994,4.893571428571428
2025-11-07,122.93,124.18,122.05,122.11,382292.14,-2.1946,121.36600000000001,125.975,127.0625,113.7975,124.91474016228388,124.54585107619877,0.3688890860851046,2.1120957452062767,-3.4864133182423442,127.0625,137.36969702568655,116.75530297431345,16.22382217520755,30.57901085645352,49.273337059809954,28.45056640485962,30.443680482773104,24.464338249032664,-73.28571428571429,0.6130217688644146,-3.0680690613216868,564781.846,761881.782,0.6768846107705806,55.12397455623281,2.799999999999997,4.8442857142857125
2025-11-10,122.13,122.95,118.76,120.01,395832.71,-1.7198,121.326,124.526,126.23949999999999,114.306,124.16016475270175,124.20986210759145,-0.04969735488970173,1.6797371251870812,-3.458868960153566,126.23949999999999,135.9978658575876,116.48113414241237,15.46008318725537,35.42976939203352,39.22569027611045,25.456228962086122,28.78119664254411,18.80629360117014,-83.28571428571426,-1.084680942254742,-3.6265518847469536,494406.534,711523.6745,0.8006219230104269,49.1767205201015,4.189999999999998,4.769285714285713
2025-11-11,120.6,121.47,117.53,117.73,342530.08,-1.8998,120.896,123.03,125.766,114.79666666666667,123.17090863690147,123.72987232184393,-0.5589636849424551,1.231996963161174,-3.581921296207258,125.766,136.22219514173827,115.30980485826174,16.628015746287968,40.17432646592712,37.10959681998864,19.455667792905906,25.672687025998037,7.021629326721644,-94.14285714285712,-2.6187797776601354,-4.307892383971387,467435.716,662599.9770000001,0.7327854254081004,43.75232912918015,3.9399999999999977,4.660714285714284
2025-11-12,117.0,119.8,115.74,119.63,457015.52,1.6139,120.86600000000001,121.69300000000001,125.26950000000002,115.28933333333335,122.62615346199355,123.42617807578141,-0.8000246137878548,0.8255926477713683,-3.2512345231184465,125.26950000000002,135.90858281563317,114.63041718436689,16.985910881153252,49.11909795630726,37.833286556272775,22.97558922819242,24.773654426729497,19.379458831118264,-82.12316176470588,-1.0226200916717838,-1.6952495213364913,461835.62,645051.39,0.9895631696836203,37.58834159607203,4.060000000000002,4.629999999999998
2025-11-13,118.99,123.33,117.8,123.1,549888.53,2.9006,120.51599999999999,121.148,125.0595,115.841,122.69905292937916,123.40201673683464,-0.7029638074554754,0.5198813567259996,-2.44569032836295,125.0595,135.69563201359082,114.42336798640916,17.009714597596876,59.453302961275625,33.56328734253147,39.252018835055104,29.599775896171366,58.55650471282257,-66.1764705882353,2.1441136446612927,1.6112523524944682,425511.796,641930.2855,1.2922991446281786,33.4816058723748,5.530000000000001,4.560714285714284
2025-11-14,123.0,125.5,117.89,118.18,775293.52,-3.9968,119.72999999999999,120.548,124.86949999999999,116.29766666666666,122.00381401716699,123.01520068225429,-1.0113866650873007,0.21362775236333953,-2.45002883490128,124.86949999999999,135.86688624449152,113.87211375550845,17.61420722352782,30.844342331993104,28.424114225277606,34.102971906296936,31.100841232879887,40.10723325313103,-87.8364905284147,-1.2945794704752218,-1.964362743471476,504112.072,639668.5125,1.5379388097653017,21.35567961895849,7.609999999999999,4.732857142857142
2025-11-17,116.82,119.29,116.51,117.63,421773.41,-0.4654,119.25399999999999,120.28999999999999,124.61949999999999,116.74833333333332,121.33091955298745,122.61629692801324,-1.2853773750257886,-0.08617327311448614,-2.398408203822605,124.61949999999999,136.05003984082276,113.1889601591772,18.34470502741992,35.28252299605779,29.403719912472624,28.881656067612592,30.361112844457452,25.92274251392287,-89.94145822245876,-1.3617991849329962,-2.2113226369606758,509300.212,632195.2154999999,0.8281430089017908,22.311323960189014,2.780000000000001,4.659999999999998
2025-11-18,117.5,120.18,117.13,117.96,473915.08,0.2805,119.3,120.098,124.15800000000002,117.27,120.81231654483554,122.2713860444567,-1.4590694996211653,-0.360752518415822,-2.1966339624106865,124.15800000000002,135.89282195501045,112.42317804498958,18.903046046183782,42.37918215613378,29.44231820667028,26.47394957353034,29.065391754148415,21.291065212294185,-87.13789107763617,-1.1232187761944705,-1.7802128261919477,535577.212,616683.4255,0.884867894640745,29.202220514677975,3.0500000000000114,4.576428571428571
2025-11-19,117.99,118.49,115.51,116.28,415119.56,-1.4242,118.63,119.748,123.63149999999999,117.75866666666666,120.11503707639929,121.82757967079324,-1.7125425943939518,-0.631110533611448,-2.1628641215650077,123.63149999999999,135.8021242974417,111.46087570255827,19.688549111580333,44.35797665369648,31.854480922803873,20.21853561825612,26.116439708850983,8.422727437066392,-94.16224412433665,-1.9809491696872583,-2.8960817717206164,527198.02,604741.698,0.7874072819924475,30.572776254781587,2.9799999999999898,4.468571428571427
2025-11-20,117.99,118.29,116.46,116.78,344702.85,0.43,117.36600000000001,118.94099999999999,123.05550000000001,118.22966666666666,119.60195444926093,121.45368488036411,-1.851730431103178,-0.8752345131097939,-1.952991835986768,123.05550000000001,135.38519965912454,110.72580034087548,20.03925002803536,37.55458515283844,37.64195056780225,17.716594649741637,23.31649135581453,6.51680123759585,-87.881679389313,-0.4992928105243534,-1.8168671862519965,486160.88399999996,590263.6394999999,0.7090304081313131,37.07381201249145,2.010000000000005,4.289285714285714
2025-11-21,113.86,116.08,113.0,113.0,461358.62,-3.2369,116.33,118.03,122.00250000000001,118.63533333333334,118.58626914937463,120.82748600033713,-2.241216850962502,-1.1484309806803354,-2.185571740564333,122.00250000000001,133.96683273921877,110.03816726078126,19.613258317196376,7.057823129251702,37.882352941176464,11.811063099827757,19.48134860381894,-3.5295079081546064,-100.0,-2.862546204762313,-4.261628399559434,423373.904,562108.26,1.089719077253283,38.79171478279015,3.780000000000001,4.0857142857142845
2025-11-24,112.99,113.5,108.18,111.51,557908.63,-1.3186,115.106,117.17999999999999,120.853,119.00283333333333,117.49761235716315,120.13730185216401,-2.639689495000866,-1.4466826835444415,-2.3860136229128486,120.853,132.16129243938894,109.54470756061104,18.71412780715241,9.963985594237684,36.46069233257845,14.282818048076086,17.748505085237987,7.351443973752282,-81.30263896687254,-3.1240769377790816,-4.838709677419344,450600.94800000003,539371.5395,1.238143489214319,31.453338216583063,5.319999999999993,4.204285714285713
2025-11-25,112.5,113.96,111.37,111.68,407223.82,0.1525,113.85,116.575,119.80250000000001,119.3335,116.60259507144575,119.51083504830001,-2.9082399768542615,-1.7389941422064057,-2.3384916692957116,119.80250000000001,130.35937727951506,109.24562272048496,17.62380130550706,12.57861635220128,36.927049709489985,16.257829430049185,17.25161320017505,14.270261889797453,-80.3481190342504,-1.9060166886253733,-4.19901351061548,437262.696,524973.258,0.9313024498206909,37.680692789873426,2.589999999999989,4.060714285714284
2025-11-26,110.7,113.9,110.61,112.71,419553.57,0.9223,113.136,115.883,118.78800000000001,119.6735,116.00373429122332,119.00706948916668,-3.0033351979433576,-1.9918623533537962,-2.0229456891791227,118.78800000000001,127.79000819700536,109.78599180299466,15.15642690676727,19.65317919075136,27.468448403860393,19.55679775706125,18.02000805247045,22.63037716624286,-73.84526558891461,-0.37653797199830463,-2.738106538491411,438149.498,511527.8995,0.957558029656809,34.07346579584889,3.2900000000000063,3.8521428571428564
2025-11-27,113.8,116.8,112.56,112.71,523431.12,0.0,112.322,114.84400000000001,117.99600000000001,120.06283333333334,115.49700593872743,118.54061989737656,-3.043613958649132,-2.2022126744128636,-1.6828025684725372,117.99600000000001,126.12679759148439,109.86520240851563,13.781480035737449,24.390243902438925,30.578512396694165,25.62119850470746,20.55373820321612,35.75611910769014,-73.84526558891461,0.34543544452555247,-1.8581728257462422,473895.15199999994,503056.2569999999,1.1045293833265466,41.31131555124737,4.239999999999995,3.954999999999999
2025-11-28,112.71,114.11,111.4,113.6,308663.84,0.7896,112.44200000000001,114.386,117.46700000000001,120.41816666666665,115.2051588712309,118.17464805312645,-2.96948918189554,-2.355667975909399,-1.2276424119722815,117.46700000000001,125.27398769322134,109.66001230677868,13.292222825510706,28.396739130434696,36.05915615484989,32.136354558693824,24.414610321708686,47.5798430326641,-68.70669745958435,1.0298642855872244,-0.6871470284825077,443356.196,483906.0045,0.6961983226687556,42.01671703943029,2.7099999999999937,3.8492857142857133
2025-12-01,113.4,114.68,112.6,114.4,327640.04,0.7042,113.02000000000001,114.06300000000002,117.1765,120.80733333333335,115.08128827565693,117.8950444936356,-2.813756217978664,-2.447285624323252,-0.732941187310824,117.1765,124.98611155446179,109.36688844553822,13.32965492989086,65.98173515981743,42.25941422594141,41.5341620110012,30.121127551472856,64.3602309300579,-64.08775981524248,1.2210228278180812,0.29545075966789325,397302.478,462902.54299999995,0.8246614560506214,47.194864318361624,2.0800000000000125,3.7164285714285716
2025-12-02,114.1,114.19,112.7,113.0,237771.82,-1.2238,113.28399999999999,113.56700000000001,116.83250000000001,120.95783333333334,114.76109007940202,117.53244860521814,-2.7713585258161118,-2.512100204621824,-0.5185166423885752,116.83250000000001,124.74611485037047,108.91888514962955,13.546940877530592,67.36596736596728,34.221799143265116,43.58129758860677,34.607850897184164,61.52819097145198,-72.17090069284068,-0.25069736238126467,-0.4992647512041414,363412.078,450921.9255,0.6542760529824769,48.97272320065466,1.7000000000000028,3.547857142857143
2025-12-03,112.8,113.69,111.13,111.62,245413.59,-1.2212,113.06599999999999,113.101,116.42450000000001,121.09866666666667,114.27784545180171,117.09448944927604,-2.81664399747433,-2.5730089631923256,-0.48727006856400834,116.42450000000001,124.53717098595277,108.31182901404725,13.93636388552712,49.45454545454543,19.661733615222005,42.35659591753986,37.19076590396939,52.688255944680805,-80.13856812933025,-1.2788990501123094,-1.3094490764891509,328584.082,438941.805,0.7468821633301153,42.000678313883206,2.5600000000000023,3.335714285714286
2025-12-04,111.65,114.73,110.98,114.73,387551.96,2.7862,113.47,112.896,115.9185,121.32866666666665,114.34740768998606,116.91934208266301,-2.571934392676951,-2.572794049089251,0.0017193128245995837,115.9185,123.01757117719995,108.81942882280003,12.248383436983675,63.324538258575245,39.91817650496785,53.5664235737969,42.649318460578556,75.40063380023358,-45.416666666666686,1.1104256631708866,1.6245039682539713,301408.25,421744.0205,1.2858040879770212,52.238730674680106,3.75,3.06
2025-12-05,114.0,114.88,112.5,114.18,352653.66,-0.4794,113.58599999999998,113.01399999999998,115.522,121.53983333333333,114.32165266075744,116.7164278543176,-2.3947751935601644,-2.5371902779834334,0.284830168846538,115.522,122.02589874977865,109.01810125022136,11.260017572027218,59.040590405904126,39.91817650496788,54.93550478425452,46.74471390180388,71.31708654915579,-50.0,0.5229517722254702,1.0317305820518037,310206.214,420262.0965,1.1368362208243836,59.48395632427625,2.3799999999999955,3.031428571428571
2025-12-08,114.21,118.0,114.18,117.2,508359.77,2.6449,114.146,113.583,115.3815,121.50616666666666,114.76447532833322,116.75224801325705,-1.9877726849238258,-2.427306759371512,0.8790681488953727,115.3815,121.59196747965024,109.17103252034977,10.765100955786211,67.54385964912285,48.0808080808081,66.34852326167263,53.27931702176012,92.48693574149763,-12.512124151309346,2.6755208242075956,3.1844554202653605,346350.16,425888.4495,1.4677624806063323,59.68335648963105,3.819999999999993,3.08642857142857
2025-12-09,115.58,117.9,115.51,116.32,371384.45,-0.7509,114.80999999999999,114.04699999999998,115.31099999999999,121.53216666666667,115.00378681628196,116.72022964190468,-1.716442825622721,-2.285133972621754,1.1373822939980656,115.31099999999999,121.44070300645733,109.18129699354266,10.631601506287057,59.284332688587945,50.10526315789472,69.5884741972404,58.715702746920215,91.33401709788077,-19.485657764589646,1.315216444560583,1.9930379580348545,373072.68600000005,427331.16799999995,0.9954747799467688,67.1542938073836,2.3900000000000006,3.0442857142857136
2025-12-10,115.58,116.59,113.44,116.31,315714.73,-0.0086,115.748,114.40700000000001,115.14499999999998,121.75416666666666,115.20474269070012,116.68984226102286,-1.4850995703227454,-2.1251270921619523,1.2800550436784137,115.14499999999998,120.95363422664492,109.33636577335504,10.089251338130083,68.49162011173188,48.730415991356026,71.70095810680225,63.04412120021422,89.01463191997829,-17.20977596741343,0.48553754708504476,1.6633597594552705,387132.914,420266.1285,0.815520247911548,61.03612138951556,3.1500000000000057,3.125714285714285
2025-12-11,116.53,117.14,113.5,113.61,303108.96,-2.3214,115.524,114.497,114.67049999999999,121.91583333333334,114.95939766136163,116.4617057972434,-1.502308135881762,-2.0005633009059145,0.9965103300483049,114.67049999999999,119.13880463551814,110.20219536448184,7.7932940652009925,59.68841285296979,51.749856569133684,60.28876789266397,62.125670097697466,56.61496348259698,-44.70468431771898,-1.656798587306535,-0.7746927867105693,370244.314,407927.15,0.818672829098464,62.8522337807527,3.6400000000000006,3.115714285714285
2025-12-12,113.61,117.42,111.6,116.8,584998.04,2.8079,116.048,114.81699999999998,114.60150000000002,122.02449999999999,115.24256725192137,116.4867646270772,-1.244197375155835,-1.8492901157558987,1.2101854812001274,114.60150000000002,118.88021734346484,110.3227826565352,7.467122757494132,59.99999999999997,63.82645060115001,67.82783956377025,64.02639325305506,75.43073218520064,-16.238159675236844,0.648007720943054,1.7270961617182286,416713.19000000006,398412.376,1.4038385490029723,73.43790039854956,5.820000000000007,3.1514285714285717
2025-12-15,115.15,116.5,113.0,113.01,342417.46,-3.2449,115.21,114.678,114.37049999999999,122.10099999999998,114.89909536701039,116.22922650655296,-1.3301311395425728,-1.7454583205132337,0.8306543619413218,114.37049999999999,118.45523654371765,110.28576345628234,7.142989745988089,45.69536423841058,52.92307692307691,54.857686014973154,60.97015750702775,42.63274303086396,-67.52368064952631,-1.9095564621126542,-1.4545074033380354,383524.728,394444.5785,0.8928171640604098,66.603827713007,3.799999999999997,3.237857142857144
2025-12-16,112.5,113.35,110.27,110.7,323379.53,-2.0441,114.08600000000001,114.44800000000001,114.00750000000001,122.13499999999999,114.25308069516262,115.81965417273423,-1.566573477571609,-1.7096813519249088,0.2862157487065997,114.00750000000001,118.03913216262848,109.97586783737154,7.07257358091085,24.767080745341616,45.817727840199765,38.42603819713176,53.455451070395746,8.367212450603787,-94.43725743855101,-2.96793646897955,-3.274849713406966,373923.744,386917.801,0.8648274820440395,59.82914786624835,3.0799999999999983,3.2228571428571433
2025-12-17,110.82,113.9,110.13,113.29,343892.72,2.3397,113.482,114.61499999999998,113.85800000000002,122.1935,114.10491443436837,115.63227238216133,-1.5273579477929644,-1.67321667109852,0.291717446611111,113.85800000000002,117.75429567666566,109.96170432333437,6.844131596665397,39.61617546264568,51.08940646130731,39.00151805264103,48.63747339781084,19.729607362301422,-59.847522236340424,-0.16918982746161776,-1.1560441477991317,379559.34200000006,383356.45900000003,0.9060315000756849,58.33693469811479,3.7700000000000102,3.189285714285716
2025-12-18,112.8,115.72,112.75,112.8,314700.29,-0.4325,113.32000000000001,114.422,113.65899999999999,122.11699999999999,113.90415836754246,115.42247442792716,-1.5183160603846915,-1.6422365489557542,0.2478409771421255,113.65899999999999,117.32677087041954,109.99122912958045,6.453991096911896,38.35434638354345,48.4744469870328,37.30977950650444,44.86157543404203,22.20618765142926,-66.07369758576874,-0.45887751500177393,-1.4175595602244324,381877.608,381856.33100000006,0.8240867843709757,64.56086398308803,2.969999999999999,3.2078571428571445
2025-12-19,113.2,115.48,113.0,113.63,272612.5,0.7358,112.686,114.367,113.6905,121.975,113.86198015715132,115.28969854437699,-1.4277183872256671,-1.599332916609737,0.3432290587681397,113.6905,117.3452386687485,110.0357613312515,6.429277149363391,50.075757575757564,48.53333333333331,39.88820135268462,43.20378407358956,33.257035910874734,-55.527318932655675,0.8377260706742526,-0.6444166586515419,319400.5,372419.025,0.8535130658843677,64.16702711697815,2.680000000000007,3.250714285714287
2025-12-22,114.6,121.44,114.6,120.45,810113.69,6.0019,114.174,114.69200000000001,114.1375,121.96016666666667,114.87552167143573,115.67194309664535,-0.7964214252096156,-1.4387506183297127,1.2846583862401943,114.1375,118.73467018221145,109.54032981778856,8.055494788674086,60.84373143196674,61.76191979791601,57.007695685167306,47.80508794411547,75.41291116727098,-8.753315649867327,5.496873193546689,5.020402469221912,412939.746,385029.278,1.9618205751499638,72.38922814099661,7.810000000000002,3.6871428571428586
2025-12-23,120.5,121.58,119.02,119.9,483601.42,-0.4566,116.01400000000001,115.05,114.54849999999999,121.80983333333333,115.6485183373687,115.98513249689385,-0.33661415952515483,-1.2183233265688012,1.7634183340872926,114.54849999999999,119.66143622511653,109.43556377488345,8.927111616680344,75.34952170713757,63.42412451361867,66.44763409578842,54.01926999467312,91.304362298019,-14.672489082969363,3.349595738445356,4.215558452846596,444984.124,388848.158,1.0867835365739924,77.83606341950762,2.5600000000000023,3.6871428571428586
2025-12-24,122.5,124.38,121.11,123.41,629560.98,2.9274,118.03799999999998,115.75999999999999,115.0835,121.72483333333334,116.84259243931197,116.53512268230912,0.30746975700284906,-0.9131647098544712,2.4412689337146407,115.0835,121.46763584804708,108.69936415195292,11.094789171422628,92.96822177146717,63.89244558258642,75.36275021590572,61.13376340175065,103.82072384421586,-6.807017543859641,4.551076771887032,6.608500345542508,502117.77599999995,399348.5285,1.253811376715729,78.90419898012148,4.47999999999999,3.7392857142857148
2025-12-25,123.0,125.99,122.66,123.08,471809.58,-0.2674,120.09400000000001,116.70700000000002,115.602,121.5265,117.80219360249475,117.01992840954549,0.7822651929492679,-0.5740787292937234,2.7126878444859823,115.602,122.80624319411861,108.3977568058814,12.463872933199433,89.06624102154825,64.34558349451964,77.45915167819524,66.57555949389885,99.22633604678802,-18.348045397225704,2.4863856645627505,5.460683592243803,533539.634,396767.45149999997,0.8843009027516784,79.44665894767932,3.3299999999999983,3.807142857142858
2025-12-26,122.58,124.79,121.16,122.1,402397.99,-0.7962,121.78800000000001,117.23700000000001,116.027,121.32633333333334,118.46339458672634,117.39623000883842,1.0671645778879224,-0.24583006785739425,2.625989291490633,116.027,123.7202481676094,108.3337518323906,13.261134335300225,85.71428571428571,58.454106280193216,76.79706370812008,69.98272756530592,90.42573599374839,-24.52711223203027,0.2561828751601007,4.148007881470854,559496.732,401454.159,0.719214191942769,72.12905923093473,3.6300000000000097,3.7935714285714304
2025-12-29,123.0,125.65,122.02,122.5,506831.61,0.3276,122.19800000000001,118.186,116.43199999999999,121.16349999999998,119.08441080415307,117.77428704522076,1.3101237589323063,0.06536069750054588,2.489526122863521,116.43199999999999,124.60262672336926,108.26137327663072,14.035019107065526,85.2263701350278,60.842105263157904,77.1963610933495,72.38727207465378,86.81453913074094,-22.005044136191646,0.24713988772319717,3.650178532144241,498840.316,410413.7375,1.0160197436808616,72.87239601807629,3.6300000000000097,3.88214285714286
